,class_id,sale_quantity,brand_id,compartment,type_id,level_id,department_id,TR,gearbox_type,displacement,if_charging,price_level,driven_type_id,fuel_type_id,newenergy_type_id,emission_standards_id,if_MPV_id,if_luxurious_id,power,cylinder_number,engine_torque,car_length,car_width,car_height,total_quality,equipment_quality,rated_passenger,wheelbase,front_track,rear_track,year,month,sale_predict
65923,871642,0.0,637,2,1,1,2,6,AT,1.6,T,20-25W,1,1,1,1,2,1,130.0,4,240.0,4524.0,1838.0,1685.0,1967.0,1592.0,5,2690.0,1563.0,1565.0,2017,9,2.097044152915478
65924,871642,0.0,637,2,1,1,2,6,AT,1.6,T,20-25W,3,1,1,1,2,1,130.0,4,240.0,4524.0,1838.0,1695.0,2092.0,1717.0,5,2690.0,1563.0,1565.0,2017,9,0.4360868322849274
65925,871642,0.0,637,2,1,1,2,6,AT,2.0,T,20-25W,3,1,1,1,2,1,178.0,4,350.0,4524.0,1838.0,1695.0,2131.0,1756.0,5,2690.0,1563.0,1565.0,2017,9,11.837202371060847
65978,693436,98.0,12,3,2,1,1,6,DCT,1.3,T,10-15W,1,1,1,1,2,1,95.0,4,185.0,4725.0,1802.0,1478.0,1755.0,1380.0,5,2700.0,1551.0,1546.0,2017,9,77.83526292800903
65979,693436,62.0,12,3,2,1,1,6,MT,1.8,L,10-15W,1,1,1,1,2,1,98.0,4,170.0,4725.0,1802.0,1478.0,1695.0,1320.0,5,2700.0,1551.0,1546.0,2017,9,46.800032978057864
65980,693436,89.0,12,3,2,1,1,6,DCT,1.8,L,10-15W,1,1,1,1,2,1,98.0,4,170.0,4725.0,1802.0,1478.0,1715.0,1340.0,5,2700.0,1551.0,1546.0,2017,9,20.676361117362976
65981,693436,0.0,12,3,2,1,1,6,MT,1.3,T,10-15W,1,1,1,1,2,1,95.0,4,185.0,4725.0,1802.0,1478.0,1735.0,1360.0,5,2700.0,1551.0,1546.0,2017,9,24.01896615028381
65983,376193,133.0,76,2,1,1,1,7,DCT,2.0,T,10-15W,1,1,1,1,2,1,145.0,4,355.0,4462.0,1857.0,1638.0,2219.0,1709.0,5,2680.0,1590.0,1587.0,2017,9,120.007523701638
65990,725137,18.0,807,2,1,3,1,6,AT,1.5,L,10-15W,1,1,1,1,2,1,84.0,4,150.0,4350.0,1825.0,1655.0,1780.0,1350.0,5,2560.0,1554.0,1550.0,2017,9,38.68663029193878
65991,725137,18.0,807,2,1,3,1,5,MT,1.5,L,10-15W,1,1,1,1,2,1,84.0,4,150.0,4350.0,1825.0,1655.0,1780.0,1315.0,5,2560.0,1554.0,1550.0,2017,9,20.699848796725274
65992,725137,98.0,807,2,1,3,1,6,AT,1.3,T,10-15W,1,1,1,1,2,1,101.0,4,202.0,4350.0,1825.0,1655.0,1780.0,1380.0,5,2560.0,1554.0,1550.0,2017,9,27.829694041013717
67649,425432,127.0,750,3,2,1,4,7,DCT,1.4,T,10-15W,1,1,1,1,2,1,96.0,4,225.0,4605.0,1765.0,1460.0,1800.0,1290.0,5,2610.0,1517.0,1493.0,2017,9,50.53533244609833
67650,425432,73.0,750,3,2,1,4,6,AT,1.6,L,10-15W,1,1,1,1,2,1,81.0,4,155.0,4605.0,1765.0,1460.0,1775.0,1265.0,5,2610.0,1517.0,1493.0,2017,9,167.17480031967162
67651,425432,55.0,750,3,2,1,4,5,MT,1.6,L,10-15W,1,1,1,1,2,1,81.0,4,155.0,4605.0,1765.0,1460.0,1735.0,1225.0,5,2610.0,1517.0,1493.0,2017,9,41.14506976127625
67652,425432,46.0,750,3,2,1,4,5,MT,1.6,L,10-15W,1,1,1,1,2,1,81.0,4,155.0,4605.0,1765.0,1460.0,1720.0,1210.0,5,2610.0,1517.0,1493.0,2017,9,283.85694026947016
67653,425432,91.0,750,3,2,1,4,5,MT,1.6,L,10-15W,1,1,1,1,2,1,81.0,4,155.0,4605.0,1765.0,1460.0,1725.0,1215.0,5,2610.0,1517.0,1493.0,2017,9,66.94586471505464
67654,425432,1147.0,750,3,2,1,4,6,AT,1.6,L,10-15W,1,1,1,1,2,1,81.0,4,155.0,4605.0,1765.0,1460.0,1755.0,1245.0,5,2610.0,1517.0,1493.0,2017,9,1315.117540435791
67655,425432,0.0,750,3,2,1,4,5,MT,1.4,T,10-15W,1,1,1,1,2,1,96.0,4,225.0,4605.0,1765.0,1460.0,1780.0,1270.0,5,2610.0,1517.0,1493.0,2017,9,0.0533486707508564
67656,425432,0.0,750,3,2,1,4,5,MT,1.4,T,10-15W,1,1,1,1,2,1,96.0,4,225.0,4605.0,1765.0,1460.0,1795.0,1285.0,5,2610.0,1517.0,1493.0,2017,9,0.06840600848197936
67657,425432,0.0,750,3,2,1,4,5,MT,1.4,T,10-15W,1,1,1,3,2,1,96.0,4,220.0,4605.0,1765.0,1460.0,1815.0,1305.0,5,2610.0,1517.0,1493.0,2017,9,0.07737500190734864
67658,425432,0.0,750,3,2,1,4,5,MT,1.4,T,10-15W,1,1,1,3,2,1,96.0,4,220.0,4608.0,1743.0,1465.0,1680.0,1305.0,5,2610.0,1517.0,1493.0,2017,9,0.16743942394852634
67659,425432,0.0,750,3,2,1,4,5,MT,1.4,T,10-15W,1,1,1,3,2,1,96.0,4,225.0,4605.0,1765.0,1460.0,1795.0,1285.0,5,2610.0,1517.0,1493.0,2017,9,0.07950583636760712
67660,425432,0.0,750,3,2,1,4,5,MT,1.6,L,10-15W,1,1,1,3,2,1,77.0,4,155.0,4605.0,1765.0,1460.0,1755.0,1245.0,5,2610.0,1517.0,1493.0,2017,9,1.1421280066668986
67661,425432,0.0,750,3,2,1,4,5,MT,1.6,L,10-15W,1,1,1,3,2,1,77.0,4,155.0,4608.0,1743.0,1465.0,1620.0,1245.0,5,2610.0,1517.0,1493.0,2017,9,3.6660273486375807
67662,425432,0.0,750,3,2,1,4,5,MT,1.6,L,10-15W,1,1,1,3,2,1,81.0,4,155.0,4605.0,1765.0,1460.0,1735.0,1225.0,5,2610.0,1517.0,1493.0,2017,9,6.574953796863557
67663,425432,0.0,750,3,2,1,4,6,AT,1.6,L,10-15W,1,1,1,3,2,1,77.0,4,155.0,4605.0,1765.0,1460.0,1795.0,1285.0,5,2610.0,1517.0,1493.0,2017,9,1.338179054260254
67664,425432,0.0,750,3,2,1,4,6,AT,1.6,L,10-15W,1,1,1,3,2,1,77.0,4,155.0,4608.0,1743.0,1465.0,1660.0,1285.0,5,2610.0,1517.0,1493.0,2017,9,4.83548256739974
67665,425432,0.0,750,3,2,1,4,6,AT,1.6,L,10-15W,1,1,1,3,2,1,81.0,4,155.0,4605.0,1765.0,1460.0,1775.0,1265.0,5,2610.0,1517.0,1493.0,2017,9,28.532240515947343
67666,425432,0.0,750,3,2,1,4,6,AT,2.0,L,10-15W,1,1,1,3,2,1,88.0,4,180.0,4608.0,1743.0,1465.0,1698.0,1323.0,5,2610.0,1517.0,1493.0,2017,9,0.015917550250887872
67667,425432,0.0,750,3,2,1,4,7,DCT,1.2,T,10-15W,1,1,1,1,2,1,81.0,4,200.0,4605.0,1765.0,1460.0,1790.0,1280.0,5,2610.0,1517.0,1493.0,2017,9,1.7421008683741093
67668,425432,0.0,750,3,2,1,4,7,DCT,1.4,T,10-15W,1,1,1,1,2,1,96.0,4,225.0,4605.0,1765.0,1460.0,1815.0,1305.0,5,2610.0,1517.0,1493.0,2017,9,1.5472368431091308
67669,425432,0.0,750,3,2,1,4,7,DCT,1.4,T,10-15W,1,1,1,1,2,1,110.0,4,250.0,4605.0,1765.0,1460.0,1810.0,1300.0,5,2610.0,1517.0,1493.0,2017,9,4.781360103935003
67670,425432,0.0,750,3,2,1,4,7,DCT,1.4,T,10-15W,1,1,1,3,2,1,96.0,4,220.0,4605.0,1765.0,1460.0,1835.0,1325.0,5,2610.0,1517.0,1493.0,2017,9,3.0219829665124416
67671,425432,0.0,750,3,2,1,4,7,DCT,1.4,T,10-15W,1,1,1,3,2,1,96.0,4,220.0,4608.0,1743.0,1465.0,1700.0,1325.0,5,2610.0,1517.0,1493.0,2017,9,0.11433695212006567
67672,425432,0.0,750,3,2,1,4,7,DCT,1.4,T,10-15W,1,1,1,3,2,1,96.0,4,225.0,4605.0,1765.0,1460.0,1815.0,1305.0,5,2610.0,1517.0,1493.0,2017,9,0.1317105257511139
67717,973106,29.0,537,2,1,2,5,9,AT,2.0,T,25-35W,3,1,1,1,2,1,200.0,4,370.0,4816.0,1942.0,1669.0,2295.0,1866.0,5,2820.0,1652.0,1671.0,2017,9,11.570759704113009
67718,973106,20.0,537,2,1,2,5,9,AT,2.0,T,25-35W,3,1,1,1,2,1,200.0,4,370.0,4816.0,1942.0,1669.0,2295.0,1881.0,5,2820.0,1652.0,1671.0,2017,9,7.359231913089752
67719,973106,186.0,537,2,1,2,5,0,CVT,1.5,T,25-35W,1,1,1,1,2,1,142.0,4,243.0,4816.0,1942.0,1669.0,2180.0,1708.0,5,2820.0,1652.0,1671.0,2017,9,79.49697017669678
67720,973106,0.0,537,2,1,2,5,9,AT,2.0,T,25-35W,1,1,1,1,2,1,200.0,4,370.0,4816.0,1942.0,1669.0,2220.0,1803.0,5,2820.0,1652.0,1671.0,2017,9,24.456232120990748
67775,750340,19.0,864,2,1,1,1,5,AT,1.5,T,10-15W,1,1,1,1,2,1,115.0,4,215.0,4530.0,1900.0,1700.0,1920.0,1545.0,5,2700.0,1601.0,1602.0,2017,9,105.62643030166626
67776,750340,19.0,864,2,1,1,1,6,MT,1.5,T,10-15W,1,1,1,1,2,1,115.0,4,215.0,4530.0,1900.0,1700.0,1860.0,1485.0,5,2700.0,1601.0,1602.0,2017,9,34.07039678573609
68097,289386,20.0,813,3,2,1,5,6,MT,1.5,L,10-15W,1,1,1,1,2,1,86.0,4,148.0,4582.0,1795.0,1458.0,1770.0,1259.0,5,2700.0,1555.0,1560.0,2017,9,12.057611844539645
68098,289386,10.0,813,2,2,1,5,6,AT,1.5,L,10-15W,1,1,1,1,2,1,86.0,4,148.0,4461.0,1795.0,1474.0,1820.0,1315.0,5,2700.0,1555.0,1560.0,2017,9,24.216175277233123
68099,289386,10.0,813,3,2,1,5,6,AT,2.0,L,10-15W,1,1,1,1,2,1,116.0,4,202.0,4582.0,1795.0,1458.0,1855.0,1343.0,5,2700.0,1555.0,1560.0,2017,9,13.341318452358243
68100,289386,265.0,813,3,2,1,5,6,AT,1.5,L,10-15W,1,1,1,1,2,1,86.0,4,148.0,4582.0,1795.0,1458.0,1820.0,1286.0,5,2700.0,1555.0,1560.0,2017,9,283.2022781372071
68101,289386,0.0,813,2,2,1,5,6,AT,2.0,L,10-15W,1,1,1,1,2,1,116.0,4,202.0,4461.0,1795.0,1474.0,1855.0,1359.0,5,2700.0,1555.0,1560.0,2017,9,7.686742686033249
68102,289386,0.0,813,2,2,1,5,6,AT,2.0,L,10-15W,1,1,1,3,2,1,116.0,4,202.0,4461.0,1795.0,1474.0,1855.0,1359.0,5,2700.0,1555.0,1560.0,2017,9,0.3834348930418491
68103,289386,0.0,813,2,2,1,5,6,MT,1.5,L,10-15W,1,1,1,1,2,1,86.0,4,148.0,4461.0,1795.0,1474.0,1770.0,1266.0,5,2700.0,1555.0,1560.0,2017,9,0.17286235615611076
68104,289386,0.0,813,3,2,1,5,6,AT,2.0,L,10-15W,1,1,1,3,2,1,116.0,4,202.0,4582.0,1795.0,1458.0,1855.0,1343.0,5,2700.0,1555.0,1560.0,2017,9,0.3729973980784416
68123,714150,240.0,450,2,1,1,2,6,AT,1.5,T,20-25W,1,1,1,1,2,1,127.0,4,275.0,4652.0,1843.0,1684.0,1970.0,1520.0,5,2725.0,1573.0,1585.0,2017,9,161.92383319854738
68124,714150,10.0,450,2,1,1,2,6,AT,1.5,T,20-25W,3,1,1,1,2,1,127.0,4,275.0,4652.0,1843.0,1688.0,2075.0,1625.0,5,2725.0,1573.0,1585.0,2017,9,4.742499989271164
68125,714150,0.0,450,2,1,1,2,9,AT,2.0,T,20-25W,3,1,1,1,2,1,186.0,4,353.0,4652.0,1843.0,1693.0,2160.0,1710.0,5,2725.0,1573.0,1585.0,2017,9,22.14548480629921
68203,249875,112.0,294,2,1,1,6,0,CVT,2.0,L,20-25W,1,1,1,1,2,1,110.0,4,200.0,4672.0,1843.0,1678.0,2004.0,1557.0,5,2705.0,1597.0,1589.0,2017,9,84.60520225524904
68204,249875,9.0,294,2,1,1,6,0,CVT,2.0,L,20-25W,1,1,1,1,2,1,110.0,4,200.0,4672.0,1843.0,1678.0,2004.0,1546.0,5,2705.0,1597.0,1589.0,2017,9,10.477199676036834
68205,249875,9.0,294,2,1,1,6,0,CVT,2.0,L,20-25W,1,1,1,1,2,1,110.0,4,200.0,4672.0,1843.0,1678.0,2004.0,1520.0,5,2705.0,1597.0,1589.0,2017,9,6.372963705062866
68206,249875,17.0,294,2,1,1,6,0,CVT,2.5,L,20-25W,1,1,1,1,2,1,137.0,4,233.0,4672.0,1843.0,1678.0,2030.0,1578.0,5,2705.0,1597.0,1589.0,2017,9,21.19833336830139
68207,249875,0.0,294,2,1,1,6,0,CVT,2.5,L,20-25W,3,1,1,1,2,1,137.0,4,233.0,4672.0,1843.0,1678.0,2087.0,1640.0,5,2705.0,1597.0,1589.0,2017,9,4.982436121702194
68208,249875,0.0,294,2,1,1,6,0,CVT,2.5,L,20-25W,3,1,1,1,2,1,137.0,4,233.0,4672.0,1843.0,1678.0,2087.0,1647.0,5,2705.0,1597.0,1589.0,2017,9,12.288293265104294
68209,249875,0.0,294,2,1,1,6,0,CVT,2.5,L,20-25W,3,1,1,1,2,1,137.0,4,233.0,4672.0,1843.0,1678.0,2087.0,1654.0,5,2705.0,1597.0,1589.0,2017,9,12.743362706899642
69038,819061,172.0,831,2,1,1,3,6,AT,2.0,L,15-20W,1,1,1,1,2,1,121.0,4,199.0,4450.0,1855.0,1635.0,1980.0,1470.0,5,2640.0,1614.0,1615.0,2017,9,266.23515468597407
69039,819061,0.0,831,2,1,1,3,5,MT,2.0,L,15-20W,1,1,1,3,2,1,120.0,4,194.0,4440.0,1855.0,1635.0,1980.0,1398.0,5,2640.0,1614.0,1615.0,2017,9,0.20256515756249427
69040,819061,0.0,831,2,1,1,3,6,AT,2.0,L,15-20W,1,1,1,3,2,1,120.0,4,194.0,4440.0,1855.0,1635.0,1980.0,1423.0,5,2640.0,1614.0,1615.0,2017,9,0.4177912747859955
69041,819061,0.0,831,2,1,1,3,6,AT,2.0,L,15-20W,1,1,1,3,2,1,121.0,4,199.0,4450.0,1855.0,1635.0,1980.0,1470.0,5,2640.0,1614.0,1615.0,2017,9,74.32936919212341
69042,819061,0.0,831,2,1,1,3,6,AT,2.0,L,15-20W,3,1,1,1,2,1,121.0,4,199.0,4450.0,1855.0,1635.0,2030.0,1541.0,5,2640.0,1614.0,1615.0,2017,9,0.04974651262164116
69043,819061,0.0,831,2,1,1,3,6,AT,2.0,L,15-20W,3,1,1,3,2,1,120.0,4,194.0,4440.0,1855.0,1635.0,2030.0,1505.0,5,2640.0,1614.0,1615.0,2017,9,0.0399623378366232
69044,819061,0.0,831,2,1,1,3,6,AT,2.0,L,15-20W,3,1,1,3,2,1,121.0,4,199.0,4450.0,1855.0,1635.0,2030.0,1541.0,5,2640.0,1614.0,1615.0,2017,9,0.16881518691778186
69045,819061,0.0,831,2,1,1,3,6,AT,2.4,L,15-20W,3,1,1,1,2,1,128.0,4,226.0,4450.0,1855.0,1660.0,2050.0,1580.0,5,2640.0,1614.0,1615.0,2017,9,0.038967653810977936
69046,819061,0.0,831,2,1,1,3,6,AT,2.4,L,15-20W,3,1,1,3,2,1,128.0,4,226.0,4440.0,1855.0,1635.0,2050.0,1540.0,5,2640.0,1614.0,1615.0,2017,9,0.15959928758442402
69047,819061,0.0,831,2,1,1,3,6,AT,2.4,L,15-20W,3,1,1,3,2,1,128.0,4,226.0,4450.0,1855.0,1635.0,2050.0,1580.0,5,2640.0,1614.0,1615.0,2017,9,0.5575173503160477
69048,819061,0.0,831,2,1,1,3,6,MT,2.0,L,15-20W,1,1,1,1,2,1,121.0,4,199.0,4450.0,1855.0,1635.0,1980.0,1431.0,5,2640.0,1614.0,1615.0,2017,9,8.039765269756318
69049,819061,0.0,831,2,1,1,3,6,MT,2.0,L,15-20W,1,1,1,3,2,1,121.0,4,199.0,4450.0,1855.0,1635.0,1980.0,1431.0,5,2640.0,1614.0,1615.0,2017,9,3.6422697961330415
69072,378536,21.0,985,2,1,1,6,6,AT,1.8,T,20-25W,1,1,1,1,2,1,150.0,4,280.0,4510.0,1850.0,1662.0,1951.0,1525.0,5,2730.0,1579.0,1587.0,2017,9,12.175777802467346
69073,378536,84.0,985,2,1,1,6,6,AT,1.6,T,20-25W,1,1,1,1,2,1,123.0,4,245.0,4510.0,1850.0,1662.0,1918.0,1492.0,5,2730.0,1579.0,1587.0,2017,9,73.80904167175294
69095,854548,96.0,126,2,1,3,1,4,AT,1.5,L,10-15W,1,1,1,1,2,1,88.0,4,150.0,4314.0,1809.0,1624.0,1690.0,1258.0,5,2585.0,1526.0,1536.0,2017,9,82.90383338928224
69096,854548,6.0,126,2,1,3,1,6,AT,1.0,T,10-15W,1,1,1,1,2,1,92.0,3,170.0,4314.0,1809.0,1624.0,1722.0,1290.0,5,2585.0,1526.0,1536.0,2017,9,8.968501718044283
69097,854548,6.0,126,2,1,3,1,5,MT,1.5,L,10-15W,1,1,1,1,2,1,88.0,4,150.0,4314.0,1809.0,1624.0,1630.0,1198.0,5,2585.0,1526.0,1536.0,2017,9,14.912916684150696
69174,526401,22.0,836,3,2,1,3,7,DCT,1.4,T,10-15W,1,1,1,1,2,1,95.6,4,210.8,4610.0,1800.0,1450.0,1780.0,1275.0,5,2700.0,1555.0,1564.0,2017,9,22.47138041973114
69175,526401,380.0,836,3,2,1,3,6,AT,1.6,L,10-15W,1,1,1,1,2,1,95.3,4,157.0,4610.0,1800.0,1450.0,1780.0,1254.0,5,2700.0,1555.0,1564.0,2017,9,325.4637727737427
69176,526401,0.0,836,3,2,1,3,6,AT,1.6,L,10-15W,1,1,1,1,2,1,95.3,4,157.0,4610.0,1800.0,1450.0,1780.0,1256.0,5,2700.0,1555.0,1564.0,2017,9,45.61531818389893
69177,526401,0.0,836,3,2,1,3,6,MT,1.6,L,10-15W,1,1,1,1,2,1,93.8,4,155.5,4610.0,1800.0,1450.0,1760.0,1225.0,5,2700.0,1555.0,1564.0,2017,9,2.7992946752905845
69544,786351,13.0,836,3,2,1,3,6,MT,1.6,L,10-15W,1,1,1,1,2,1,93.8,4,155.5,4570.0,1775.0,1445.0,1608.0,1233.0,5,2700.0,1549.0,1562.0,2017,9,29.79192836284637
69545,786351,78.0,836,3,2,1,3,6,AT,1.6,L,10-15W,1,1,1,1,2,1,93.8,4,155.5,4570.0,1775.0,1445.0,1650.0,1275.0,5,2700.0,1549.0,1562.0,2017,9,334.71060338974
69546,786351,0.0,836,3,2,1,3,6,AT,1.6,L,10-15W,1,1,1,1,2,1,93.8,4,155.5,4570.0,1775.0,1445.0,1642.0,1267.0,5,2700.0,1549.0,1562.0,2017,9,16.667985668182368
69547,786351,0.0,836,3,2,1,3,6,AT,1.6,L,10-15W,1,1,1,3,2,1,93.8,4,155.5,4570.0,1775.0,1445.0,1642.0,1267.0,5,2700.0,1549.0,1562.0,2017,9,19.7476407623291
69548,786351,0.0,836,3,2,1,3,6,AT,1.8,L,10-15W,1,1,1,3,2,1,107.0,4,175.0,4570.0,1775.0,1445.0,1665.0,1290.0,5,2700.0,1551.0,1564.0,2017,9,0.08294031843543052
69549,786351,0.0,836,3,2,1,3,6,MT,1.6,L,10-15W,1,1,1,3,2,1,93.8,4,155.5,4570.0,1775.0,1445.0,1608.0,1233.0,5,2700.0,1549.0,1562.0,2017,9,10.986673660874366
69950,281792,118.0,872,2,2,1,4,7,DCT,1.4,T,25-35W,1,1,1,1,2,2,110.0,4,250.0,4312.0,1785.0,1460.0,1790.0,1340.0,5,2629.0,1534.0,1506.0,2017,9,102.1726868724823
69951,281792,245.0,872,3,2,1,4,7,DCT,1.4,T,25-35W,1,1,1,1,2,2,110.0,4,250.0,4457.0,1796.0,1417.0,1795.0,1345.0,5,2629.0,1547.0,1522.0,2017,9,137.59238489151002
69952,281792,0.0,872,2,2,1,4,5,MT,1.4,T,25-35W,1,1,1,1,2,2,110.0,4,250.0,4319.0,1785.0,1441.0,1770.0,1320.0,5,2629.0,1539.0,1509.0,2017,9,0.020102718472480772
69953,281792,0.0,872,2,2,1,4,7,DCT,1.4,T,25-35W,1,1,1,1,2,2,110.0,4,250.0,4319.0,1785.0,1441.0,1790.0,1340.0,5,2629.0,1539.0,1509.0,2017,9,83.98584731101991
69954,281792,0.0,872,2,2,1,4,7,DCT,1.4,T,25-35W,1,1,1,3,2,2,110.0,4,250.0,4319.0,1785.0,1441.0,1790.0,1340.0,5,2629.0,1539.0,1509.0,2017,9,2.164189007282257
69955,281792,0.0,872,2,2,1,4,7,DCT,1.8,T,25-35W,1,1,1,1,2,2,132.0,4,300.0,4319.0,1785.0,1441.0,1885.0,1435.0,5,2629.0,1539.0,1509.0,2017,9,2.0768720734119417
69956,281792,0.0,872,3,2,1,4,5,MT,1.4,T,25-35W,1,1,1,1,2,2,110.0,4,250.0,4462.0,1796.0,1421.0,1770.0,1320.0,5,2629.0,1552.0,1520.0,2017,9,0.03462430998682976
69957,281792,0.0,872,3,2,1,4,7,DCT,1.4,T,25-35W,1,1,1,1,2,2,110.0,4,250.0,4462.0,1796.0,1421.0,1795.0,1345.0,5,2629.0,1552.0,1520.0,2017,9,134.70473339080812
69958,281792,0.0,872,3,2,1,4,7,DCT,1.8,T,25-35W,1,1,1,1,2,2,132.0,4,300.0,4462.0,1796.0,1421.0,1890.0,1440.0,5,2629.0,1552.0,1520.0,2017,9,0.2093598234653473
69959,281792,0.0,872,3,2,1,4,7,DCT,2.0,T,25-35W,1,1,1,1,2,2,140.0,4,320.0,4457.0,1796.0,1417.0,1890.0,1440.0,5,2629.0,1547.0,1522.0,2017,9,0.4291659826040268
71340,628041,271.0,750,2,2,1,4,7,DCT,1.4,T,15-20W,1,1,1,1,2,1,96.0,4,225.0,4255.0,1799.0,1452.0,1760.0,1280.0,5,2637.0,1549.0,1520.0,2017,9,275.07454498291014
71341,628041,40.0,750,2,2,1,4,7,DCT,1.4,T,15-20W,1,1,1,1,2,1,110.0,4,250.0,4255.0,1799.0,1452.0,1780.0,1305.0,5,2637.0,1549.0,1520.0,2017,9,20.678947207927703
71342,628041,409.0,750,2,2,1,4,6,AT,1.6,L,15-20W,1,1,1,1,2,1,81.0,4,155.0,4255.0,1799.0,1452.0,1740.0,1260.0,5,2637.0,1549.0,1520.0,2017,9,376.6754857635497
71343,628041,0.0,750,2,2,1,4,5,MT,1.4,T,15-20W,1,1,1,1,2,1,96.0,4,225.0,4255.0,1799.0,1452.0,1740.0,1260.0,5,2637.0,1549.0,1520.0,2017,9,0.3126070836186409
71344,628041,0.0,750,2,2,1,4,5,MT,1.4,T,15-20W,1,1,1,1,2,1,110.0,4,250.0,4255.0,1799.0,1452.0,1780.0,1295.0,5,2637.0,1549.0,1520.0,2017,9,0.5043077010661363
71345,628041,0.0,750,2,2,1,4,5,MT,1.4,T,15-20W,1,1,1,3,2,1,96.0,4,220.0,4199.0,1786.0,1479.0,1760.0,1330.0,5,2578.0,1540.0,1513.0,2017,9,0.029189189672470094
71346,628041,0.0,750,2,2,1,4,5,MT,1.4,T,15-20W,1,1,1,3,2,1,96.0,4,225.0,4255.0,1799.0,1452.0,1740.0,1260.0,5,2637.0,1549.0,1520.0,2017,9,0.08090284943580628
71347,628041,0.0,750,2,2,1,4,5,MT,1.6,L,15-20W,1,1,1,1,2,1,81.0,4,155.0,4255.0,1799.0,1452.0,1670.0,1210.0,5,2637.0,1549.0,1520.0,2017,9,7.05164474606514
71348,628041,0.0,750,2,2,1,4,5,MT,1.6,L,15-20W,1,1,1,3,2,1,77.0,4,155.0,4199.0,1786.0,1479.0,1720.0,1275.0,5,2578.0,1540.0,1513.0,2017,9,0.136814886033535
71349,628041,0.0,750,2,2,1,4,5,MT,1.6,L,15-20W,1,1,1,3,2,1,81.0,4,155.0,4255.0,1799.0,1452.0,1670.0,1210.0,5,2637.0,1549.0,1520.0,2017,9,0.2675719898939133
71350,628041,0.0,750,2,2,1,4,6,AT,1.6,L,15-20W,1,1,1,3,2,1,77.0,4,155.0,4199.0,1786.0,1479.0,1790.0,1325.0,5,2578.0,1540.0,1513.0,2017,9,2.8052763080596925
71351,628041,0.0,750,2,2,1,4,6,AT,1.6,L,15-20W,1,1,1,3,2,1,81.0,4,155.0,4255.0,1799.0,1452.0,1740.0,1260.0,5,2637.0,1549.0,1520.0,2017,9,4.7197187075018885
71352,628041,0.0,750,2,2,1,4,6,DCT,2.0,T,15-20W,1,1,1,3,2,1,147.0,4,280.0,4213.0,1786.0,1469.0,1860.0,1460.0,5,2578.0,1533.0,1514.0,2017,9,0.2751240377128124
71353,628041,0.0,750,2,2,1,4,7,DCT,1.2,T,15-20W,1,1,1,1,2,1,81.0,4,200.0,4255.0,1799.0,1452.0,1760.0,1280.0,5,2637.0,1549.0,1520.0,2017,9,2.0973935361951592
71354,628041,0.0,750,2,2,1,4,7,DCT,1.4,T,15-20W,1,1,1,3,2,1,96.0,4,220.0,4199.0,1786.0,1479.0,1800.0,1350.0,5,2578.0,1540.0,1513.0,2017,9,0.14465183585882188
71355,628041,0.0,750,2,2,1,4,7,DCT,1.4,T,15-20W,1,1,1,3,2,1,96.0,4,220.0,4199.0,1786.0,1479.0,1800.0,1370.0,5,2578.0,1540.0,1513.0,2017,9,1.538049609363079
71356,628041,0.0,750,2,2,1,4,7,DCT,1.4,T,15-20W,1,1,1,3,2,1,96.0,4,225.0,4255.0,1799.0,1452.0,1760.0,1280.0,5,2637.0,1549.0,1520.0,2017,9,4.944572882503271
71357,628041,0.0,750,2,2,1,4,7,DCT,1.4,T,15-20W,1,1,1,3,2,1,110.0,4,250.0,4255.0,1799.0,1452.0,1780.0,1305.0,5,2637.0,1549.0,1520.0,2017,9,1.2493178060650825
71358,628041,0.0,750,2,2,1,4,7,DCT,1.6,L,15-20W,1,1,1,3,2,1,77.0,4,155.0,4199.0,1786.0,1479.0,1750.0,1295.0,5,2578.0,1540.0,1513.0,2017,9,0.4941607435047626
71359,628041,0.0,750,2,2,1,4,7,DCT,2.0,T,15-20W,1,1,1,1,2,1,162.0,4,350.0,4275.0,1799.0,1446.0,1900.0,1420.0,5,2631.0,1538.0,1515.0,2017,9,0.6403720774501562
72878,321683,1173.0,750,3,2,1,4,6,AT,1.6,L,15-20W,1,1,1,1,2,1,81.0,4,155.0,4655.0,1780.0,1453.0,1800.0,1330.0,5,2651.0,1535.0,1532.0,2017,9,1206.183728790283
72879,321683,468.0,750,3,2,1,4,7,DCT,1.4,T,15-20W,1,1,1,1,2,1,96.0,4,225.0,4655.0,1780.0,1453.0,1830.0,1380.0,5,2651.0,1535.0,1532.0,2017,9,498.3015170288086
72880,321683,77.0,750,3,2,1,4,5,MT,1.6,L,15-20W,1,1,1,1,2,1,81.0,4,155.0,4655.0,1780.0,1453.0,1750.0,1300.0,5,2651.0,1535.0,1532.0,2017,9,168.56629652023315
72881,321683,60.0,750,3,2,1,4,7,DCT,1.4,T,15-20W,1,1,1,1,2,1,110.0,4,250.0,4655.0,1780.0,1453.0,1840.0,1395.0,5,2651.0,1535.0,1532.0,2017,9,16.068006942272188
72882,321683,289.0,750,3,2,1,4,7,DCT,1.2,T,15-20W,1,1,1,1,2,1,81.0,4,200.0,4655.0,1780.0,1453.0,1830.0,1370.0,5,2651.0,1535.0,1532.0,2017,9,49.63820972584188
